Entry Dates,Exit Date,Entry Prices,Exit Price,Trade Type,Quantities,Total Quantity,ATR Values,PnL,Txn Fee,Volume,Daily unrealized
['2021-03-08 00:00:00'],2021-03-08 04:00:00,[520.43],504.5898085353131,1,[3.4649],3.4649,[16.033885752301938],-54.88467940599338,1.7757955672970032,3551.5911345940067,[9.59777300000033]
"['2021-03-08 20:00:00', '2021-03-09 00:00:00']",2021-03-10 00:00:00,"[527.16, 542.6815566673498]",527.894937939117,1,"[3.5413, 3.5793]",7.1206,"[15.687954386684089, 15.521556667349884]",-50.32310869016916,3.7840902494343602,7568.180498868722,"[64.4162470000002, 92.83699622055452, 87.85257622055421, 55.667464220554336, 52.96163622055437, 83.65142222055479, 188.3242422205543]"
['2021-03-10 16:00:00'],2021-03-11 00:00:00,[561.41],544.9076721457685,1,[3.4755],3.4755,[15.984850808012666],-57.35384045738141,1.9225035347713093,3845.0070695426184,"[9.105810000000016, 16.26534000000022]"
['2021-03-12 12:00:00'],2021-03-12 16:00:00,[517.4],535.6901159049149,2,[3.1503],3.1503,[17.63485884727886],-57.619352135253585,1.658774896067627,3317.5497921352535,[-26.620035000000144]
"['2021-03-13 08:00:00', '2021-03-13 12:00:00', '2021-03-13 16:00:00']",2021-03-14 00:00:00,"[569.63, 588.2676409193887, 607.7638997928079]",588.151376159547,1,"[3.059, 2.9808, 2.8495]",8.889299999999999,"[18.161200967777607, 18.63764091938873, 19.496258873419297]",0.424441582940576,5.22804180730359,10456.083614607182,"[81.27763000000016, 190.92915794748677, 191.17658648787955, 136.15181948787907]"
['2021-03-16 00:00:00'],2021-03-16 04:00:00,[514.11],534.9020558194876,2,[2.7153],2.7153,[20.460058757355405],-56.45666916665464,1.4241912175833273,2848.382435166655,[5.050458000000037]
['2021-03-18 16:00:00'],2021-03-18 20:00:00,[545.99],525.97,1,[3.294],3.294,[16.865688652752432],-65.94587999999995,1.76551812,3531.0362400000004,[-43.41492000000021]
['2021-03-19 16:00:00'],2021-03-19 20:00:00,[548.0],531.8968228860559,1,[3.437],3.437,[16.163870646256896],-55.34661974062577,1.855802690129687,3711.605380259374,[-9.486119999999968]
['2021-03-20 12:00:00'],2021-03-20 20:00:00,[552.02],537.0598381050854,1,[3.6671],3.6671,[15.149569966664396],-54.860409684841194,1.9968823371575795,3993.7646743151586,"[-3.7771129999999, -11.844733000000067]"
['2021-03-21 08:00:00'],2021-03-22 12:00:00,[517.04],530.4638036160414,2,[3.7862],3.7862,[14.67321505465242],-50.82520525105626,1.9830294506255282,3966.0589012510563,"[5.792885999999896, -6.890884000000189, -20.445480000000344, 12.91094199999988, -6.247230000000345, 2.3095820000000518, -16.772866000000242]"
['2021-03-22 20:00:00'],2021-03-23 00:00:00,[513.63],527.8868511253036,2,[4.027],4.027,[13.795632763477462],-57.41233948159748,2.097094179740799,4194.188359481597,[30.72600999999998]
['2021-03-24 00:00:00'],2021-03-24 04:00:00,[505.39],519.485818440515,2,[3.9065],3.9065,[14.221387832121081],-55.065314737871915,2.0018386923689357,4003.6773847378718,[-18.008965000000053]
"['2021-03-24 20:00:00', '2021-03-24 20:00:00', '2021-03-24 20:00:00']",2021-03-26 08:00:00,"[505.0, 491.41398978133526, 477.8279795626705]",493.603762431291,2,"[4.0892, 4.0892, 4.0892]",12.2676,"[13.58601021866475, 13.58601021866475, 13.58601021866475]",-26.863254960597587,6.0419018885218065,12083.803777043613,"[494.92392904150785, 387.7051050415077, 334.8317490415077, 425.12128504150786, 331.76484904150766, 234.23742904150782, 252.51615304150795, 241.720665041508, 203.32307704150804]"
"['2021-03-29 04:00:00', '2021-03-29 08:00:00', '2021-03-30 08:00:00']",2021-03-31 00:00:00,"[510.0, 522.3392884042756, 533.982397246498]",522.2789770125776,1,"[4.5154, 4.5023, 4.7715]",13.7892,"[12.303461478184829, 12.339288404275587, 11.643108842222329]",-0.6699168223999206,7.202144228233035,14404.288456466069,"[61.18366999999979, 78.71837481743, 66.99536481743041, 46.34483181742972, 42.737751817429924, 42.467220817430174, 190.26732381743005, 209.90527335576482, 141.78662535576564, 142.75186935576474, 164.5388053557653]"
"['2021-03-31 20:00:00', '2021-04-01 00:00:00']",2021-04-01 04:00:00,"[537.55, 550.9869427940314]",537.5038471397015,1,"[4.273, 4.1345]",8.407499999999999,"[13.00151873055936, 13.436942794031387]",-55.943070154882115,4.547035129904481,9094.070259808963,"[78.36682000000013, 16.833535018077075]"
"['2021-04-01 16:00:00', '2021-04-02 08:00:00', '2021-04-02 12:00:00']",2021-04-03 12:00:00,"[555.89, 570.5294101095305, 585.5213497135846]",569.4151749507485,1,"[3.993, 3.7949, 3.7057]",11.4936,"[13.913239136631034, 14.639410109530578, 14.991939604054053]",-9.9070392443645,6.549583774436105,13099.16754887221,"[20.004929999999963, 44.641740000000254, 29.987429999999964, 88.24530000000009, 208.6883495753435, 338.17462594171366, 212.6645139417128, 312.3140259417136, 290.8209939417136, 279.44232994171347, 181.6317939417136]"
['2021-04-04 00:00:00'],2021-04-04 04:00:00,[521.0],548.1,2,[3.1459],3.1459,[17.659472837286664],-85.25389000000007,1.681640845,3363.2816900000003,[-67.38517799999987]
"['2021-04-05 12:00:00', '2021-04-05 12:00:00', '2021-04-05 20:00:00']",2021-04-06 12:00:00,"[599.7, 618.3401097870361, 637.3312088698361]",615.8030772225262,1,"[2.9804, 2.9804, 2.9253]",8.886099999999999,"[18.640109787036025, 18.640109787036025, 18.991099082800016]",-22.5440040091246,5.483359726511652,10966.719453023303,"[133.7600247907173, 236.22617679071695, 387.9664714837852, 274.84641848378504, 479.3155794837849, 512.0164274837855]"
['2021-04-07 00:00:00'],2021-04-07 04:00:00,[675.96],651.7938289099434,1,[2.3576],2.3576,[23.564390621112313],-56.97416496191756,1.5651562135190416,3130.312427038083,[44.81797599999998]
['2021-04-10 16:00:00'],2021-04-10 20:00:00,[678.83],654.89107223708,1,[2.3206],2.3206,[23.94045027675793],-55.55267576663216,1.547516560116684,3095.033120233368,[-3.0631920000001163]
"['2021-04-11 00:00:00', '2021-04-11 00:00:00']",2021-04-11 12:00:00,"[683.91, 707.837981374774]",682.9043708435771,1,"[2.3218, 2.3218]",4.6436,"[23.92798137477403, 23.92798137477403]",-60.2257267067153,3.201247599802593,6402.495199605185,"[87.88481684404982, 48.83214084404996, -4.058463155949975]"
"['2021-04-13 08:00:00', '2021-04-13 16:00:00', '2021-04-14 00:00:00']",2021-04-18 00:00:00,"[718.75, 741.9444046278297, 765.6091048044461]",788.9,1,"[2.4171, 2.3952, 2.3476]",7.1599,"[22.984132551611932, 23.194404627829766, 23.664700176616364]",336.70531259650414,5.480092453701748,10960.184907403496,"[41.81582999999989, 79.40173500000006, 109.26603703542278, 454.8373000354226, 643.6502255965042, 595.1061035965043, 550.857921596504, 759.0678135965043, 630.2612125965042, 614.7958285965044, 693.5547285965044, 630.9772025965043, 738.3757025965043, 878.2085495965041, 974.6524025965043, 1620.8333775965043, 1557.4682625965042, 1346.9672025965044, 2077.277002596504, 3156.7751255965045, 3115.4625025965042, 3136.9422025965046, 3410.5935805965046, 3260.880071596504, 2839.090362596505, 2313.6969005965043, 2346.7756385965054, 1969.8785025965044]"
"['2021-04-23 00:00:00', '2021-04-23 00:00:00', '2021-04-23 00:00:00']",2021-04-23 04:00:00,"[827.28, 761.0108571149541, 694.7417142299082]",783.44,2,"[0.8383, 0.8383, 0.8383]",2.5149,"[66.26914288504591, 66.26914288504591, 66.26914288504591]",-56.407051441602086,1.9420697302791994,3884.1394605583982,[78.2406945583981]
"['2021-04-26 16:00:00', '2021-04-27 16:00:00', '2021-04-30 04:00:00']",2021-05-04 00:00:00,"[841.99, 886.8731080440164, 923.4385185989047]",951.01,1,"[1.111, 1.2378, 1.5193]",3.8681,"[50.00475268593759, 44.88310804401641, 36.56541055488832]",242.39921655580088,3.5574021727220995,7114.8043454441995,"[8.810229999999944, 29.43039000000001, 34.48543999999996, 45.551, 45.239920000000026, 56.538789999999985, 61.907176863116625, 150.66832886311653, 86.52260086311666, 67.68522486311672, 78.63063286311663, 72.59421686311651, 108.46039286311674, 118.20791286311669, 62.75274486311666, 91.31415286311658, 99.18263286311664, 50.492008863116595, 39.59357686311663, 57.209576863116624, 143.29309686311657, 184.99661255580077, 284.90963555580095, 440.09780755580096, 436.46179355580074, 558.1909005558012, 542.9119055558011, 483.9233805558011, 477.30892955580094, 455.53152655580095, 488.02356655580087, 480.171323555801, 378.7884225558009, 389.34833555580093, 393.0617115558011, 388.806801555801, 399.1346285558008, 465.24045755580096, 525.2733695558013, 592.9651195558013, 553.0076465558008, 630.3309655558007, 537.4578845558008, 505.12056855580073]"
['2021-05-04 12:00:00'],2021-05-04 16:00:00,[1051.3],956.52,1,[1.4338],1.4338,[38.747489686940696],-135.89556399999995,1.4394061580000002,2878.812316,[-96.49473999999994]
"['2021-05-05 00:00:00', '2021-05-05 00:00:00']",2021-05-05 04:00:00,"[1058.3, 1100.9947839703407]",1052.348739198517,1,"[1.3012, 1.3012]",2.6024,"[42.69478397034078, 42.69478397034078]",-71.04201401198652,2.774153365896214,5548.306731792428,[35.55557109779262]
"['2021-05-05 08:00:00', '2021-05-05 08:00:00', '2021-05-05 08:00:00']",2021-05-10 20:00:00,"[1101.02, 1149.7067425332325, 1198.393485066465]",1272.0,1,"[1.1411, 1.1411, 1.1411]",3.4233000000000002,"[48.68674253323256, 48.68674253323256, 48.68674253323256]",418.6465082859852,4.145114345857008,8290.228691714015,"[615.4177922859853, 711.7836872859856, 1128.9812582859852, 1096.4599082859852, 797.263488285985, 1079.3434082859853, 1027.9939082859853, 1575.7219082859854, 1455.8037092859854, 1241.6420612859856, 975.9597482859851, 1007.4541082859853, 1045.0761752859853, 872.507622285985, 698.9463122859856, 1025.2552682859855, 946.998630285985, 1016.0123582859852, 895.8887612859855, 890.2060832859852, 876.9236792859849, 969.7978082859853, 811.9152122859856, 792.915897285985, 670.6698542859848, 704.1154952859856, 962.0953832859852, 1308.088314285985, 1450.8056912859852, 1297.065288285985, 1165.7132672859852, 1229.386647285985, 844.6761932859854]"
['2021-05-12 00:00:00'],2021-05-12 08:00:00,[1573.51],1479.9783104279518,1,[0.5919],0.5919,[93.86239841778203],-55.36140705769533,0.9036798654711523,1807.3597309423046,"[16.36011600000006, -13.980677999999935]"
['2021-05-13 00:00:00'],2021-05-13 04:00:00,[1192.46],1302.16,2,[0.5444],0.5444,[102.05421822949316],-59.72068000000002,0.6790355640000001,1358.071128,[-52.77413600000003]
['2021-05-13 16:00:00'],2021-05-14 00:00:00,[1153.24],1259.0543558797308,2,[0.5314],0.5314,[104.53781814928611],-56.229748714488935,0.6409466103572444,1281.893220714489,"[0.6961339999999709, -38.669977999999986]"
"['2021-05-16 16:00:00', '2021-05-17 00:00:00']",2021-05-17 12:00:00,"[1133.43, 1051.7549268664052]",1137.618698944321,2,"[0.6832, 0.6802]",1.3634,"[81.31509488486975, 81.67507313359495]",-61.266256886158374,1.5203962056976081,3040.7924113952163,"[22.839376000000044, 90.47617600000005, 142.696609254529, -0.7603387454710421, 74.06305325452911]"
"['2021-05-19 00:00:00', '2021-05-19 08:00:00', '2021-05-19 08:00:00']",2021-05-25 00:00:00,"[988.02, 904.869777992498, 821.7195559849961]",758.89,2,"[0.6961, 0.6681, 0.6681]",2.0323,"[79.80420721052852, 83.15022200750198, 83.15022200750198]",299.0029090303637,1.6917936015151822,3383.587203030364,"[52.91752199999999, 144.51036000000002, 1146.5126550303637, 350.5420370303637, 434.59796503036375, 606.0021470303636, 369.3408120303637, 297.90546703036375, 224.5394370303637, 297.1738390303637, 246.71183003036361, 188.14094403036353, 270.32715603036365, 320.0778600303637, 472.64262103036356, 520.0155340303637, 616.1433240303636, 524.3240100303638, 625.2683510303636, 538.9768930303637, 527.1692300303637, 564.7871030303636, 564.7058110303637, 594.1131920303637, 642.6445160303638, 728.6108060303637, 823.6208310303637, 891.8654650303637, 803.5823530303637, 749.5841420303638, 706.2555060303637, 617.7691640303638, 543.9560280303637, 520.1374720303636, 452.21800603036365, 430.10658203036365]"
['2021-05-27 12:00:00'],2021-05-28 00:00:00,[792.37],734.8082501917492,1,[0.9169],0.9169,[60.5922741603742],-52.77836839918521,0.7001348688004074,1400.269737600815,"[-3.786796999999996, -16.293312999999984, -28.313871999999996]"
"['2021-05-28 08:00:00', '2021-05-30 00:00:00']",2021-05-30 04:00:00,"[668.73, 617.758938387243]",668.0704469193621,2,"[0.9734, 1.0899]",2.0633,"[57.074004201946366, 50.971061612756955]",-54.1925041804635,1.351333501038488,2702.667002076976,"[15.96375999999998, 0.03893599999996459, 2.336159999999978, -17.472529999999935, -16.96636199999995, 15.399188000000049, 41.048278000000074, 46.78160400000006, 50.091164000000035, 51.81408200000002, -7.787965051743771]"
['2021-06-03 08:00:00'],2021-06-04 00:00:00,[721.0],692.6429393519629,1,[1.8374],1.8374,[30.23571330549901],-52.10326323470332,1.2987137683826484,2597.4275367652963,"[14.864566000000059, 5.659192000000075, -0.3123579999999248, -2.4069939999998997]"
"['2021-06-04 04:00:00', '2021-06-05 20:00:00']",2021-06-06 04:00:00,"[667.72, 642.0668137870277]",667.3082143442351,2,"[1.9036, 2.1656]",4.0692,"[29.184707615635254, 25.65318621297223]",-53.87890187237479,2.6884711348733745,5376.942269746749,"[32.741920000000086, 48.67505200000009, 10.983771999999965, 7.119464000000018, 6.700671999999965, -20.71116799999999, 39.53777199999996, 50.74997600000015, 37.310560000000045, 64.98890399999998, 37.874291937186825, -11.810640062813327]"
"['2021-06-07 20:00:00', '2021-06-07 20:00:00', '2021-06-07 20:00:00']",2021-06-09 12:00:00,"[633.58, 612.3643073525373, 591.1486147050745]",616.8388598285768,2,"[2.6186, 2.6186, 2.6186]",7.8557999999999995,"[21.215692647462824, 21.215692647462824, 21.215692647462824]",-35.15118934127148,4.828187120370698,9656.374240741396,"[368.9422057000623, 389.6029597000623, 284.80658770006204, 549.3899317000626, 438.07324570006193, 193.20795970006228, 361.95054370006244, 366.4283497000619, 229.58031370006225, 174.35403970006246]"
['2021-06-12 00:00:00'],2021-06-12 12:00:00,[556.6],578.7760443654892,2,[2.4999],2.4999,[22.22354642424738],-55.43789330928628,1.4191632866546433,2838.3265733092862,"[23.34906600000008, 24.999, -20.749169999999886]"
"['2021-06-14 00:00:00', '2021-06-14 16:00:00']",2021-06-16 00:00:00,"[615.16, 635.0635234998352]",616.3273014886412,1,"[2.7454, 2.7912]",5.5366,"[20.23551085376605, 19.903523499835288]",-49.09183337072937,3.4369036541073754,6873.807308214751,"[4.282824000000162, -6.3967819999998, 44.17348600000009, 56.8572340000001, 88.06468920725997, 115.91378720725983, 139.88726520726004, 123.16673320726015, 54.18069720725995, 52.796547207259955, 38.84431520726005, 11.99180520725993]"
"['2021-06-17 16:00:00', '2021-06-18 12:00:00', '2021-06-18 16:00:00']",2021-06-19 04:00:00,"[589.08, 571.9540519868939, 554.183901374443]",572.4514730057931,2,"[3.2591, 3.2439, 3.1263]",9.6293,"[17.046210717721515, 17.125948013106107, 17.770150612450802]",-4.529460907477559,5.5100422385609455,11020.08447712189,"[16.458455000000225, 19.033144000000103, 4.921240999999971, 25.518753000000135, 89.03861200000017, 235.64947724028505, 249.79453610720634, 198.95183210720552, 160.5309251072065]"
"['2021-06-20 08:00:00', '2021-06-20 08:00:00']",2021-06-20 16:00:00,"[544.3, 527.5991447103188]",545.6171666092561,2,"[3.3265, 3.3265]",6.653,"[16.70085528968117, 16.70085528968117]",-64.31850457250523,3.597831757165128,7195.663514330256,"[153.81451487887503, 50.160774878875536]"
"['2021-06-21 04:00:00', '2021-06-21 04:00:00', '2021-06-21 08:00:00']",2021-06-21 12:00:00,"[512.83, 494.5275284743987, 475.0731805250774]",495.8018110769326,2,"[3.0354, 3.0354, 2.8557]",8.9265,"[18.302471525601337, 18.302471525601337, 19.454347949321267]",-11.375343021585762,4.420087195067446,8840.174390134893,"[234.81104193119015, 207.16154355665324]"
"['2021-06-21 20:00:00', '2021-06-22 00:00:00']",2021-06-22 04:00:00,"[465.0, 443.07180413060314]",472.49,2,"[2.6288, 2.5335]",5.1623,"[21.133364073049325, 21.928195869396855]",-94.22071123511675,2.3920247713824416,4784.049542764884,"[79.83665600000002, -5.067790235116839]"
"['2021-06-22 08:00:00', '2021-06-22 12:00:00']",2021-06-22 16:00:00,"[434.63, 410.73728806647586]",436.1853644033238,2,"[2.4356, 2.3252]",4.7608,"[22.80969677213066, 23.892711933524126]",-62.960112639173985,2.045111226531757,4090.2224530635135,"[115.39872799999999, -37.70233378783014]"
['2021-06-25 00:00:00'],2021-06-25 04:00:00,[495.64],473.91159013220397,1,[2.5408],2.5408,[21.865168281890575],-55.20754379209612,1.231718340103952,2463.436680207904,[-10.29024000000003]
"['2021-06-28 12:00:00', '2021-06-28 12:00:00', '2021-06-29 08:00:00']",2021-06-30 04:00:00,"[491.59, 509.91642357053286, 528.9234012257119]",509.9523979522709,1,"[3.0314, 3.0314, 2.9229]",8.9857,"[18.32642357053289, 18.32642357053289, 19.00697765517904]",0.3224804253742086,4.582118022067034,9164.236044134068,"[107.41334358828712, 51.635583588286835, 80.43388358828683, 136.27227158828705, 265.3492835882868, 333.7602601456528, 274.90392514565326, 222.1578661456532, 217.6650161456532, 101.30020114565382]"
['2021-07-02 00:00:00'],2021-07-03 04:00:00,[485.08],501.56576312113015,2,[3.1562],3.1562,[17.601823540666437],-52.03236556291102,1.5570256787814554,3114.051357562911,"[24.997103999999872, 29.605155999999987, 21.619969999999892, 5.113044000000015, 7.35394599999995, -7.8905, -12.845733999999979]"
"['2021-07-04 12:00:00', '2021-07-04 12:00:00']",2021-07-05 00:00:00,"[523.86, 538.8526026171788]",523.9269261982752,1,"[3.7055, 3.7055]",7.411,"[14.992602617178807, 14.992602617178807]",-55.05909894253893,3.9103519995266867,7820.703999053373,"[61.61282100204348, 56.86978100204358, -28.504938997956277]"
"['2021-07-08 04:00:00', '2021-07-09 00:00:00']",2021-07-09 04:00:00,"[486.54, 472.29926074748903]",486.8219630373745,2,"[3.8963, 3.9012]",7.797499999999999,"[14.258470763097595, 14.240739252511]",-57.754578755823076,3.7671169674060154,7534.233934812031,"[31.637956000000017, 3.935263000000186, -17.922979999999868, 11.377196000000062, 61.60050300000001, -35.750321971895616]"
"['2021-07-12 16:00:00', '2021-07-13 16:00:00', '2021-07-14 00:00:00']",2021-07-14 08:00:00,"[475.74, 463.8241068828868, 451.9276883446921]",464.2987810754128,2,"[4.5847, 4.6623, 4.6699]",13.9169,"[12.117509720675558, 11.915893117113216, 11.896418538194677]",-7.5302830274528185,6.4578345648346875,12915.669129669372,"[21.960713000000094, -0.27508200000001043, 26.27033100000008, 2.9800550000001564, 46.030388000000094, 73.95121099999997, 94.8007515200823, 246.63649152008244, 280.6717523209602, 281.22842832095967]"
"['2021-07-16 08:00:00', '2021-07-17 00:00:00']",2021-07-17 08:00:00,"[443.06, 430.7342947764766]",442.9774937407065,2,"[4.4472, 4.5073]",8.9545,"[12.492130245806498, 12.32570522352343]",-54.8168488551433,3.939233543273584,7878.467086547169,"[27.617111999999906, -3.55776000000005, 28.01736000000005, 55.767888000000085, 39.899318846013315, 69.18053384601315]"
"['2021-07-19 12:00:00', '2021-07-19 12:00:00', '2021-07-20 00:00:00']",2021-07-21 08:00:00,"[429.13, 418.2125509161418, 407.4758892578689]",419.1275627627098,2,"[5.0887, 5.0887, 5.1744]",15.3518,"[10.917449083858196, 10.917449083858196, 10.73666165827292]",-14.04723779768024,6.427338899121728,12854.677798243456,"[104.22955684697081, 105.14552284697113, 334.03524884697066, 420.5248042228878, 534.1281242228874, 461.2070742228874, 321.19865822288733, 339.9278542228878, 407.3222562228876, 267.7743942228879, 108.88326422288758]"
"['2021-07-22 12:00:00', '2021-07-23 20:00:00', '2021-07-24 16:00:00']",2021-07-24 20:00:00,"[441.26, 452.05446532634346, 462.1194236169977]",450.94,1,"[4.8062, 5.1467, 5.5197]",15.4726,"[11.559181601236181, 10.794465326343442, 10.064958290654271]",-20.918867233833804,6.987673677616916,13975.347355233833,"[20.234102000000174, 8.218602000000175, 44.60153600000014, 33.8356480000001, 15.331777999999987, 24.655805999999977, -15.812397999999824, 71.22788399999996, 124.79067330490778, 129.8666523049077, 121.70527430490776, 117.72411430490799, 177.3419853049081, 99.92213876616623]"
"['2021-07-26 00:00:00', '2021-07-26 00:00:00', '2021-07-26 00:00:00']",2021-07-27 00:00:00,"[464.66, 474.7478287619103, 484.83565752382054]",470.88678645208296,1,"[5.5072, 5.5072, 5.5072]",16.5216,"[10.08782876191025, 10.08782876191025, 10.08782876191025]",-63.790596626044085,7.811698429359756,15623.39685871951,"[619.761088327222, 602.082976327222, 571.5180163272216, 716.0820163272226, 560.4485443272223, 197.9646403272224]"
['2021-07-28 04:00:00'],2021-07-28 12:00:00,[518.09],503.65609466865806,1,[4.0458],4.0458,[13.731584854672573],-58.39669418954336,2.0668901749052284,4133.780349810457,"[-0.6473280000003312, -8.698469999999908]"
"['2021-07-29 12:00:00', '2021-07-29 16:00:00']",2021-07-30 08:00:00,"[519.63, 534.0795457345063]",519.4285921740901,1,"[3.9962, 3.8448]",7.841,"[13.902153404743455, 14.449545734506284]",-57.13485220298921,4.101407017338536,8202.81403467707,"[111.89359999999999, 119.84755655997023, 170.81405655997023, 109.34061655996997, 64.72532655997044]"
"['2021-07-30 20:00:00', '2021-08-01 00:00:00']",2021-08-01 08:00:00,"[548.5, 562.2153365405649]",548.1865953127051,1,"[3.8568, 4.0506]",7.9074,"[14.404490058861843, 13.715336540564877]",-58.03355841552675,4.363747462983449,8727.494925966896,"[37.14098399999998, 5.283816000000018, 16.429967999999963, -13.460232000000035, -14.732976000000193, 12.226055999999842, 57.813432000000034, 60.36714180878874, -0.519838191210725]"
['2021-08-02 08:00:00'],2021-08-02 16:00:00,[563.49],547.5289702981265,1,[3.5718],3.5718,[15.553800223682591],-57.009605889151715,1.984168779055424,3968.3375581108485,"[15.751637999999886, -31.1460960000001]"
"['2021-08-06 12:00:00', '2021-08-07 00:00:00', '2021-08-07 08:00:00']",2021-08-08 12:00:00,"[553.1, 565.6019605979425, 578.5000800375856]",564.1541937105204,1,"[4.4781, 4.4437, 4.3073]",13.2291,"[12.406008861866153, 12.501960597942489, 12.898119439643091]",-18.723693039123056,7.472614090535409,14945.228181070815,"[37.302572999999676, 32.0184149999999, 104.38451099999976, 160.17416169092272, 234.04666569092248, 340.2586019450308, 292.23696894503087, 254.26945194503082, 325.44200994503075, 284.43179994503197, 221.06441094503094, 190.63748094503154]"
"['2021-08-09 12:00:00', '2021-08-10 12:00:00']",2021-08-10 16:00:00,"[591.29, 606.1709773413016]",584.04,1,"[3.84, 3.7333]",7.5733,"[14.467531902384943, 14.880977341301655]",-110.46157770828162,4.478340920854141,8956.681841708281,"[36.3648000000001, 38.208000000000176, 20.620800000000017, -5.299199999999982, 7.372800000000279, 60.787200000000155, -54.49489070828173]"
"['2021-08-11 04:00:00', '2021-08-11 12:00:00', '2021-08-12 00:00:00']",2021-08-12 04:00:00,"[607.12, 622.420529919259, 638.2368492587836]",621.6083458862353,1,"[3.6571, 3.631, 3.5125]",10.8006,"[15.191251988098582, 15.300529919258972, 15.816319339524659]",-8.371328579435025,6.7179287648685895,13435.857529737179,"[24.9048509999998, 65.20609300000015, 105.87519086317042, 133.05980386317054, 264.68288986317015, 218.89116084169206]"
"['2021-08-13 20:00:00', '2021-08-14 08:00:00']",2021-08-14 12:00:00,"[651.06, 668.6787338161575]",650.5079366908078,1,"[3.1831, 3.1532]",6.3363,"[17.45356036291897, 17.618733816157658]",-59.0534302151424,4.151340154361536,8302.680308723073,"[48.192134000000316, 53.82622100000026, 63.980310000000074, 32.70926753089213]"
"['2021-08-14 16:00:00', '2021-08-14 20:00:00', '2021-08-15 00:00:00']",2021-08-15 04:00:00,"[671.16, 689.2910194056282, 708.1344878409749]",689.0821928273955,1,"[3.0384, 3.0641, 2.9483]",9.0508,"[18.284757269082284, 18.131019405628173, 18.843468435346765]",-2.356956220139786,6.2379235889522615,12475.847177904523,"[67.51324800000009, 183.47966843921526, 102.79349293766955]"
['2021-08-16 00:00:00'],2021-08-16 12:00:00,[710.33],691.7754228296315,1,[2.8923],2.8923,[19.20790601588407],-53.66540354985707,2.027654757225072,4055.3095144501435,"[-6.854751000000014, -6.449829000000053, -13.738425000000001]"
"['2021-08-17 20:00:00', '2021-08-18 00:00:00']",2021-08-18 04:00:00,"[644.54, 625.1725786494394]",644.861128932472,2,"[2.9575, 2.8685]",5.8260000000000005,"[18.784654053221672, 19.36742135056059]",-57.42634530466484,3.7282477645082497,7456.495529016499,"[71.98554999999976, 9.928791855917046]"
['2021-08-19 12:00:00'],2021-08-19 16:00:00,[620.2],639.98,2,[3.1347],3.1347,[17.7227339320575],-62.00436599999991,1.975143123,3950.2862460000006,[-54.54377999999993]
['2021-08-20 20:00:00'],2021-08-21 16:00:00,[691.5],674.7975701488396,1,[3.3776],3.3776,[16.44827584184369],-56.41412706527952,2.3074033364673605,4614.806672934721,"[32.22230399999988, 25.196896000000123, 9.727487999999985, -8.579103999999878, -1.5199200000001536]"
"['2021-08-24 12:00:00', '2021-08-24 16:00:00']",2021-08-25 04:00:00,"[652.49, 635.7289957954782]",652.0474367753301,2,"[3.4681, 3.3146]",6.7827,"[16.018951794233494, 16.761004204521818]",-52.554250952338805,4.396365023939862,8792.730047879724,"[67.24645899999996, 56.7654874636929, 52.83152146369262, 34.925193463692715]"
['2021-08-25 08:00:00'],2021-08-25 20:00:00,[633.1],649.5907103558455,2,[3.3697],3.3697,[16.4870189308593],-55.56874668609265,2.1611414433430465,4322.282886686093,"[16.27565100000014, -24.127051999999892, -30.024026999999894]"
"['2021-08-26 04:00:00', '2021-08-26 12:00:00']",2021-08-27 12:00:00,"[626.36, 609.8931802232241]",625.5006267498904,2,"[3.3395, 3.3738]",6.7133,"[16.636116096150552, 16.466819776775868]",-49.78652612292613,4.174280094498577,8348.560188997155,"[47.220529999999954, 68.39296000000006, 92.80817343711345, 82.60395743711358, 145.70897743711342, 124.96488043711321, 87.16900143711324, 63.336786437113545]"
"['2021-08-29 00:00:00', '2021-08-29 00:00:00', '2021-08-29 00:00:00']",2021-08-29 08:00:00,"[656.52, 671.2373648402596, 685.9547296805192]",669.383257912185,1,"[3.7748, 3.7748, 3.7748]",11.3244,"[14.717364840259616, 14.717364840259616, 14.717364840259616]",-20.99664849628736,7.590862090148892,15181.724180297782,"[246.33554160296558, 162.19524960296485]"
['2021-09-02 04:00:00'],2021-09-02 12:00:00,[669.93],656.201675101853,1,[3.9478],3.9478,[14.072659166921904],-54.19668103290464,2.6176513134835475,5235.302626967095,"[17.923012000000305, 20.13378000000009]"
"['2021-09-03 00:00:00', '2021-09-03 12:00:00', '2021-09-03 12:00:00']",2021-09-07 12:00:00,"[675.03, 688.9136244301181, 702.7972488602363]",697.03,1,"[4.1881, 4.0015, 4.0015]",12.1911,"[13.2650175595488, 13.883624430118157, 13.883624430118157]",101.53823052864603,8.446793317735676,16893.58663547135,"[-8.501842999999887, 48.37255500000029, 166.6026179999999, 418.14109752864636, 413.38656852864654, 413.63039052864633, 305.0076895286467, 582.1113925286469, 335.97308352864627, 301.22844852864597, 307.2020875286461, 324.75727152864675, 231.0077125286461, 301.8380035286468, 574.0652665286459, 624.0487765286462, 970.5198385286458, 978.9316975286464, 1182.035423528646, 1419.639962528646, 1265.788280528646, 1247.1358975286464, 1331.864042528647, 1216.7800585286464, 1121.8113895286467, 919.1953075286467, 656.720924528647]"
['2021-09-13 04:00:00'],2021-09-13 12:00:00,[617.82],634.9109663562259,2,[3.2454],3.2454,[17.11849457753558],-55.467022212495415,2.0328065391062484,4065.613078212496,"[52.543026000000175, 88.04770199999999]"
